Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Ireland,IRL,2015-11-25 01:00:00,2015-11-25 01:00:00,28.53
Ireland,IRL,2015-11-25 02:00:00,2015-11-25 02:00:00,24.54
Ireland,IRL,2015-11-25 03:00:00,2015-11-25 03:00:00,25.06
Ireland,IRL,2015-11-25 04:00:00,2015-11-25 04:00:00,27.4
Ireland,IRL,2015-11-25 05:00:00,2015-11-25 05:00:00,28.14
Ireland,IRL,2015-11-25 06:00:00,2015-11-25 06:00:00,28.55
Ireland,IRL,2015-11-25 07:00:00,2015-11-25 07:00:00,34.39
Ireland,IRL,2015-11-25 08:00:00,2015-11-25 08:00:00,35.19
Ireland,IRL,2015-11-25 09:00:00,2015-11-25 09:00:00,35.19
Ireland,IRL,2015-11-25 10:00:00,2015-11-25 10:00:00,35.19
Ireland,IRL,2015-11-25 11:00:00,2015-11-25 11:00:00,34.85
Ireland,IRL,2015-11-25 12:00:00,2015-11-25 12:00:00,35.19
Ireland,IRL,2015-11-25 13:00:00,2015-11-25 13:00:00,35.02
Ireland,IRL,2015-11-25 14:00:00,2015-11-25 14:00:00,34.85
Ireland,IRL,2015-11-25 15:00:00,2015-11-25 15:00:00,34.85
Ireland,IRL,2015-11-25 16:00:00,2015-11-25 16:00:00,35.69
Ireland,IRL,2015-11-25 17:00:00,2015-11-25 17:00:00,66.56
Ireland,IRL,2015-11-25 18:00:00,2015-11-25 18:00:00,176.42
Ireland,IRL,2015-11-25 19:00:00,2015-11-25 19:00:00,49.11
Ireland,IRL,2015-11-25 20:00:00,2015-11-25 20:00:00,40.7
Ireland,IRL,2015-11-25 21:00:00,2015-11-25 21:00:00,43.7
Ireland,IRL,2015-11-25 22:00:00,2015-11-25 22:00:00,35.69
Ireland,IRL,2015-11-25 23:00:00,2015-11-25 23:00:00,35.69
Ireland,IRL,2015-11-26 00:00:00,2015-11-26 00:00:00,35.19
Ireland,IRL,2015-11-26 01:00:00,2015-11-26 01:00:00,33.11
Ireland,IRL,2015-11-26 02:00:00,2015-11-26 02:00:00,30.59
Ireland,IRL,2015-11-26 03:00:00,2015-11-26 03:00:00,28.88
Ireland,IRL,2015-11-26 04:00:00,2015-11-26 04:00:00,28.55
Ireland,IRL,2015-11-26 05:00:00,2015-11-26 05:00:00,30.59
Ireland,IRL,2015-11-26 06:00:00,2015-11-26 06:00:00,34.59
Ireland,IRL,2015-11-26 07:00:00,2015-11-26 07:00:00,34.59
Ireland,IRL,2015-11-26 08:00:00,2015-11-26 08:00:00,37.38
Ireland,IRL,2015-11-26 09:00:00,2015-11-26 09:00:00,41.79
Ireland,IRL,2015-11-26 10:00:00,2015-11-26 10:00:00,42.84
Ireland,IRL,2015-11-26 11:00:00,2015-11-26 11:00:00,40.84
Ireland,IRL,2015-11-26 12:00:00,2015-11-26 12:00:00,40.84
Ireland,IRL,2015-11-26 13:00:00,2015-11-26 13:00:00,35.89
Ireland,IRL,2015-11-26 14:00:00,2015-11-26 14:00:00,34.78
Ireland,IRL,2015-11-26 15:00:00,2015-11-26 15:00:00,34.78
Ireland,IRL,2015-11-26 16:00:00,2015-11-26 16:00:00,42.33
Ireland,IRL,2015-11-26 17:00:00,2015-11-26 17:00:00,132.64
Ireland,IRL,2015-11-26 18:00:00,2015-11-26 18:00:00,104.47
Ireland,IRL,2015-11-26 19:00:00,2015-11-26 19:00:00,47.84
Ireland,IRL,2015-11-26 20:00:00,2015-11-26 20:00:00,40.29
Ireland,IRL,2015-11-26 21:00:00,2015-11-26 21:00:00,47.84
Ireland,IRL,2015-11-26 22:00:00,2015-11-26 22:00:00,34.77
Ireland,IRL,2015-11-26 23:00:00,2015-11-26 23:00:00,39.9
Ireland,IRL,2015-11-27 00:00:00,2015-11-27 00:00:00,37.85
Ireland,IRL,2015-11-27 01:00:00,2015-11-27 01:00:00,34.59
Ireland,IRL,2015-11-27 02:00:00,2015-11-27 02:00:00,33.49
Ireland,IRL,2015-11-27 03:00:00,2015-11-27 03:00:00,33.49
Ireland,IRL,2015-11-27 04:00:00,2015-11-27 04:00:00,33.01
Ireland,IRL,2015-11-27 05:00:00,2015-11-27 05:00:00,33.43
Ireland,IRL,2015-11-27 06:00:00,2015-11-27 06:00:00,24.54
Ireland,IRL,2015-11-27 07:00:00,2015-11-27 07:00:00,24.54
Ireland,IRL,2015-11-27 08:00:00,2015-11-27 08:00:00,35.19
Ireland,IRL,2015-11-27 09:00:00,2015-11-27 09:00:00,43.38
Ireland,IRL,2015-11-27 10:00:00,2015-11-27 10:00:00,39.08
Ireland,IRL,2015-11-27 11:00:00,2015-11-27 11:00:00,37.41
Ireland,IRL,2015-11-27 12:00:00,2015-11-27 12:00:00,34.98
Ireland,IRL,2015-11-27 13:00:00,2015-11-27 13:00:00,34.91
Ireland,IRL,2015-11-27 14:00:00,2015-11-27 14:00:00,33.57
Ireland,IRL,2015-11-27 15:00:00,2015-11-27 15:00:00,32.77
Ireland,IRL,2015-11-27 16:00:00,2015-11-27 16:00:00,34.98
Ireland,IRL,2015-11-27 17:00:00,2015-11-27 17:00:00,60.46
Ireland,IRL,2015-11-27 18:00:00,2015-11-27 18:00:00,60.46
Ireland,IRL,2015-11-27 19:00:00,2015-11-27 19:00:00,54.14
Ireland,IRL,2015-11-27 20:00:00,2015-11-27 20:00:00,52.49
Ireland,IRL,2015-11-27 21:00:00,2015-11-27 21:00:00,39.65
Ireland,IRL,2015-11-27 22:00:00,2015-11-27 22:00:00,34.91
Ireland,IRL,2015-11-27 23:00:00,2015-11-27 23:00:00,34.98
Ireland,IRL,2015-11-28 00:00:00,2015-11-28 00:00:00,36.84
Ireland,IRL,2015-11-28 01:00:00,2015-11-28 01:00:00,54.87
Ireland,IRL,2015-11-28 02:00:00,2015-11-28 02:00:00,34.68
Ireland,IRL,2015-11-28 03:00:00,2015-11-28 03:00:00,32.66
Ireland,IRL,2015-11-28 04:00:00,2015-11-28 04:00:00,30.14
Ireland,IRL,2015-11-28 05:00:00,2015-11-28 05:00:00,30.21
Ireland,IRL,2015-11-28 06:00:00,2015-11-28 06:00:00,32.9
Ireland,IRL,2015-11-28 07:00:00,2015-11-28 07:00:00,28.64
Ireland,IRL,2015-11-28 08:00:00,2015-11-28 08:00:00,34.21
Ireland,IRL,2015-11-28 09:00:00,2015-11-28 09:00:00,38.84
Ireland,IRL,2015-11-28 10:00:00,2015-11-28 10:00:00,44.11
Ireland,IRL,2015-11-28 11:00:00,2015-11-28 11:00:00,52.59
Ireland,IRL,2015-11-28 12:00:00,2015-11-28 12:00:00,52.59
Ireland,IRL,2015-11-28 13:00:00,2015-11-28 13:00:00,52.59
Ireland,IRL,2015-11-28 14:00:00,2015-11-28 14:00:00,37.9
Ireland,IRL,2015-11-28 15:00:00,2015-11-28 15:00:00,35.91
Ireland,IRL,2015-11-28 16:00:00,2015-11-28 16:00:00,36.81
Ireland,IRL,2015-11-28 17:00:00,2015-11-28 17:00:00,87.42
Ireland,IRL,2015-11-28 18:00:00,2015-11-28 18:00:00,91.01
Ireland,IRL,2015-11-28 19:00:00,2015-11-28 19:00:00,73.86
Ireland,IRL,2015-11-28 20:00:00,2015-11-28 20:00:00,43.46
Ireland,IRL,2015-11-28 21:00:00,2015-11-28 21:00:00,41.14
Ireland,IRL,2015-11-28 22:00:00,2015-11-28 22:00:00,39.76
Ireland,IRL,2015-11-28 23:00:00,2015-11-28 23:00:00,41.9
Ireland,IRL,2015-11-29 00:00:00,2015-11-29 00:00:00,34.21
Ireland,IRL,2015-11-29 01:00:00,2015-11-29 01:00:00,33.76
Ireland,IRL,2015-11-29 02:00:00,2015-11-29 02:00:00,28.64
Ireland,IRL,2015-11-29 03:00:00,2015-11-29 03:00:00,28.64
Ireland,IRL,2015-11-29 04:00:00,2015-11-29 04:00:00,28.39
Ireland,IRL,2015-11-29 05:00:00,2015-11-29 05:00:00,28.63
Ireland,IRL,2015-11-29 06:00:00,2015-11-29 06:00:00,24.84
Ireland,IRL,2015-11-29 07:00:00,2015-11-29 07:00:00,27.54
Ireland,IRL,2015-11-29 08:00:00,2015-11-29 08:00:00,24.84
Ireland,IRL,2015-11-29 09:00:00,2015-11-29 09:00:00,32.1
Ireland,IRL,2015-11-29 10:00:00,2015-11-29 10:00:00,32.9
Ireland,IRL,2015-11-29 11:00:00,2015-11-29 11:00:00,34.21
Ireland,IRL,2015-11-29 12:00:00,2015-11-29 12:00:00,34.84
Ireland,IRL,2015-11-29 13:00:00,2015-11-29 13:00:00,34.84
Ireland,IRL,2015-11-29 14:00:00,2015-11-29 14:00:00,34.84
Ireland,IRL,2015-11-29 15:00:00,2015-11-29 15:00:00,34.26
Ireland,IRL,2015-11-29 16:00:00,2015-11-29 16:00:00,34.84
Ireland,IRL,2015-11-29 17:00:00,2015-11-29 17:00:00,71.34
Ireland,IRL,2015-11-29 18:00:00,2015-11-29 18:00:00,71.31
Ireland,IRL,2015-11-29 19:00:00,2015-11-29 19:00:00,71.28
Ireland,IRL,2015-11-29 20:00:00,2015-11-29 20:00:00,71.28
Ireland,IRL,2015-11-29 21:00:00,2015-11-29 21:00:00,71.25
Ireland,IRL,2015-11-29 22:00:00,2015-11-29 22:00:00,55.89
Ireland,IRL,2015-11-29 23:00:00,2015-11-29 23:00:00,37.44
Ireland,IRL,2015-11-30 00:00:00,2015-11-30 00:00:00,32.9
Ireland,IRL,2015-11-30 01:00:00,2015-11-30 01:00:00,32.9
Ireland,IRL,2015-11-30 02:00:00,2015-11-30 02:00:00,28.7
Ireland,IRL,2015-11-30 03:00:00,2015-11-30 03:00:00,28.72
Ireland,IRL,2015-11-30 04:00:00,2015-11-30 04:00:00,28.46
Ireland,IRL,2015-11-30 05:00:00,2015-11-30 05:00:00,32.35
Ireland,IRL,2015-11-30 06:00:00,2015-11-30 06:00:00,30.6
Ireland,IRL,2015-11-30 07:00:00,2015-11-30 07:00:00,34.06
Ireland,IRL,2015-11-30 08:00:00,2015-11-30 08:00:00,34.88
Ireland,IRL,2015-11-30 09:00:00,2015-11-30 09:00:00,40.34
Ireland,IRL,2015-11-30 10:00:00,2015-11-30 10:00:00,43.93
Ireland,IRL,2015-11-30 11:00:00,2015-11-30 11:00:00,34.8
Ireland,IRL,2015-11-30 12:00:00,2015-11-30 12:00:00,41.97
Ireland,IRL,2015-11-30 13:00:00,2015-11-30 13:00:00,38.6
Ireland,IRL,2015-11-30 14:00:00,2015-11-30 14:00:00,34.8
Ireland,IRL,2015-11-30 15:00:00,2015-11-30 15:00:00,43.01
Ireland,IRL,2015-11-30 16:00:00,2015-11-30 16:00:00,47.46
Ireland,IRL,2015-11-30 17:00:00,2015-11-30 17:00:00,195.23
Ireland,IRL,2015-11-30 18:00:00,2015-11-30 18:00:00,122.38
Ireland,IRL,2015-11-30 19:00:00,2015-11-30 19:00:00,66.88
Ireland,IRL,2015-11-30 20:00:00,2015-11-30 20:00:00,50.97
Ireland,IRL,2015-11-30 21:00:00,2015-11-30 21:00:00,53.43
Ireland,IRL,2015-11-30 22:00:00,2015-11-30 22:00:00,36.92
Ireland,IRL,2015-11-30 23:00:00,2015-11-30 23:00:00,36.48
Ireland,IRL,2015-12-01 00:00:00,2015-12-01 00:00:00,34.21
Ireland,IRL,2015-12-01 01:00:00,2015-12-01 01:00:00,28.5
Ireland,IRL,2015-12-01 02:00:00,2015-12-01 02:00:00,28.24
Ireland,IRL,2015-12-01 03:00:00,2015-12-01 03:00:00,24.78
Ireland,IRL,2015-12-01 04:00:00,2015-12-01 04:00:00,24.78
Ireland,IRL,2015-12-01 05:00:00,2015-12-01 05:00:00,27.98
Ireland,IRL,2015-12-01 06:00:00,2015-12-01 06:00:00,39.08
Ireland,IRL,2015-12-01 07:00:00,2015-12-01 07:00:00,28.63
Ireland,IRL,2015-12-01 08:00:00,2015-12-01 08:00:00,34.21
Ireland,IRL,2015-12-01 09:00:00,2015-12-01 09:00:00,34.21
Ireland,IRL,2015-12-01 10:00:00,2015-12-01 10:00:00,34.87
Ireland,IRL,2015-12-01 11:00:00,2015-12-01 11:00:00,34.21
Ireland,IRL,2015-12-01 12:00:00,2015-12-01 12:00:00,34.21
Ireland,IRL,2015-12-01 13:00:00,2015-12-01 13:00:00,34.21
Ireland,IRL,2015-12-01 14:00:00,2015-12-01 14:00:00,34.21
Ireland,IRL,2015-12-01 15:00:00,2015-12-01 15:00:00,32.9
Ireland,IRL,2015-12-01 16:00:00,2015-12-01 16:00:00,41.52
Ireland,IRL,2015-12-01 17:00:00,2015-12-01 17:00:00,85.99
Ireland,IRL,2015-12-01 18:00:00,2015-12-01 18:00:00,81.71
Ireland,IRL,2015-12-01 19:00:00,2015-12-01 19:00:00,64.05
Ireland,IRL,2015-12-01 20:00:00,2015-12-01 20:00:00,38.98
Ireland,IRL,2015-12-01 21:00:00,2015-12-01 21:00:00,34.53
Ireland,IRL,2015-12-01 22:00:00,2015-12-01 22:00:00,31.21
Ireland,IRL,2015-12-01 23:00:00,2015-12-01 23:00:00,32.39
Ireland,IRL,2015-12-02 00:00:00,2015-12-02 00:00:00,27.89
Ireland,IRL,2015-12-02 01:00:00,2015-12-02 01:00:00,27.64
Ireland,IRL,2015-12-02 02:00:00,2015-12-02 02:00:00,27.62
Ireland,IRL,2015-12-02 03:00:00,2015-12-02 03:00:00,24.78
Ireland,IRL,2015-12-02 04:00:00,2015-12-02 04:00:00,25.1
Ireland,IRL,2015-12-02 05:00:00,2015-12-02 05:00:00,27.62
Ireland,IRL,2015-12-02 06:00:00,2015-12-02 06:00:00,21.28
Ireland,IRL,2015-12-02 07:00:00,2015-12-02 07:00:00,34.87
Ireland,IRL,2015-12-02 08:00:00,2015-12-02 08:00:00,38.24
Ireland,IRL,2015-12-02 09:00:00,2015-12-02 09:00:00,43.84
Ireland,IRL,2015-12-02 10:00:00,2015-12-02 10:00:00,39.36
Ireland,IRL,2015-12-02 11:00:00,2015-12-02 11:00:00,37.68
Ireland,IRL,2015-12-02 12:00:00,2015-12-02 12:00:00,37.68
Ireland,IRL,2015-12-02 13:00:00,2015-12-02 13:00:00,37.68
Ireland,IRL,2015-12-02 14:00:00,2015-12-02 14:00:00,37.68
Ireland,IRL,2015-12-02 15:00:00,2015-12-02 15:00:00,37.68
Ireland,IRL,2015-12-02 16:00:00,2015-12-02 16:00:00,37.68
Ireland,IRL,2015-12-02 17:00:00,2015-12-02 17:00:00,199.0
Ireland,IRL,2015-12-02 18:00:00,2015-12-02 18:00:00,198.98
Ireland,IRL,2015-12-02 19:00:00,2015-12-02 19:00:00,49.99
Ireland,IRL,2015-12-02 20:00:00,2015-12-02 20:00:00,49.99
Ireland,IRL,2015-12-02 21:00:00,2015-12-02 21:00:00,38.63
Ireland,IRL,2015-12-02 22:00:00,2015-12-02 22:00:00,37.68
Ireland,IRL,2015-12-02 23:00:00,2015-12-02 23:00:00,37.68
Ireland,IRL,2015-12-03 00:00:00,2015-12-03 00:00:00,35.94
Ireland,IRL,2015-12-03 01:00:00,2015-12-03 01:00:00,35.23
Ireland,IRL,2015-12-03 02:00:00,2015-12-03 02:00:00,34.99
Ireland,IRL,2015-12-03 03:00:00,2015-12-03 03:00:00,34.99
Ireland,IRL,2015-12-03 04:00:00,2015-12-03 04:00:00,34.99
Ireland,IRL,2015-12-03 05:00:00,2015-12-03 05:00:00,34.99
Ireland,IRL,2015-12-03 06:00:00,2015-12-03 06:00:00,35.37
Ireland,IRL,2015-12-03 07:00:00,2015-12-03 07:00:00,35.5
Ireland,IRL,2015-12-03 08:00:00,2015-12-03 08:00:00,41.09
Ireland,IRL,2015-12-03 09:00:00,2015-12-03 09:00:00,40.78
Ireland,IRL,2015-12-03 10:00:00,2015-12-03 10:00:00,42.27
Ireland,IRL,2015-12-03 11:00:00,2015-12-03 11:00:00,40.55
Ireland,IRL,2015-12-03 12:00:00,2015-12-03 12:00:00,43.25
Ireland,IRL,2015-12-03 13:00:00,2015-12-03 13:00:00,40.85
Ireland,IRL,2015-12-03 14:00:00,2015-12-03 14:00:00,44.31
Ireland,IRL,2015-12-03 15:00:00,2015-12-03 15:00:00,40.34
Ireland,IRL,2015-12-03 16:00:00,2015-12-03 16:00:00,39.3
Ireland,IRL,2015-12-03 17:00:00,2015-12-03 17:00:00,113.39
Ireland,IRL,2015-12-03 18:00:00,2015-12-03 18:00:00,99.8
Ireland,IRL,2015-12-03 19:00:00,2015-12-03 19:00:00,41.1
Ireland,IRL,2015-12-03 20:00:00,2015-12-03 20:00:00,38.27
Ireland,IRL,2015-12-03 21:00:00,2015-12-03 21:00:00,48.77
Ireland,IRL,2015-12-03 22:00:00,2015-12-03 22:00:00,38.0
Ireland,IRL,2015-12-03 23:00:00,2015-12-03 23:00:00,39.46
Ireland,IRL,2015-12-04 00:00:00,2015-12-04 00:00:00,48.3
Ireland,IRL,2015-12-04 01:00:00,2015-12-04 01:00:00,35.5
Ireland,IRL,2015-12-04 02:00:00,2015-12-04 02:00:00,34.14
Ireland,IRL,2015-12-04 03:00:00,2015-12-04 03:00:00,34.14
Ireland,IRL,2015-12-04 04:00:00,2015-12-04 04:00:00,34.14
Ireland,IRL,2015-12-04 05:00:00,2015-12-04 05:00:00,34.14
Ireland,IRL,2015-12-04 06:00:00,2015-12-04 06:00:00,34.87
Ireland,IRL,2015-12-04 07:00:00,2015-12-04 07:00:00,47.73
Ireland,IRL,2015-12-04 08:00:00,2015-12-04 08:00:00,53.12
Ireland,IRL,2015-12-04 09:00:00,2015-12-04 09:00:00,49.18
Ireland,IRL,2015-12-04 10:00:00,2015-12-04 10:00:00,46.96
Ireland,IRL,2015-12-04 11:00:00,2015-12-04 11:00:00,43.21
Ireland,IRL,2015-12-04 12:00:00,2015-12-04 12:00:00,43.23
Ireland,IRL,2015-12-04 13:00:00,2015-12-04 13:00:00,41.45
Ireland,IRL,2015-12-04 14:00:00,2015-12-04 14:00:00,34.77
Ireland,IRL,2015-12-04 15:00:00,2015-12-04 15:00:00,32.57
Ireland,IRL,2015-12-04 16:00:00,2015-12-04 16:00:00,42.16
Ireland,IRL,2015-12-04 17:00:00,2015-12-04 17:00:00,52.89
Ireland,IRL,2015-12-04 18:00:00,2015-12-04 18:00:00,50.54
Ireland,IRL,2015-12-04 19:00:00,2015-12-04 19:00:00,47.65
Ireland,IRL,2015-12-04 20:00:00,2015-12-04 20:00:00,42.39
Ireland,IRL,2015-12-04 21:00:00,2015-12-04 21:00:00,34.77
Ireland,IRL,2015-12-04 22:00:00,2015-12-04 22:00:00,27.75
Ireland,IRL,2015-12-04 23:00:00,2015-12-04 23:00:00,28.02
Ireland,IRL,2015-12-05 00:00:00,2015-12-05 00:00:00,33.43
Ireland,IRL,2015-12-05 01:00:00,2015-12-05 01:00:00,27.77
Ireland,IRL,2015-12-05 02:00:00,2015-12-05 02:00:00,27.52
Ireland,IRL,2015-12-05 03:00:00,2015-12-05 03:00:00,27.52
Ireland,IRL,2015-12-05 04:00:00,2015-12-05 04:00:00,27.52
Ireland,IRL,2015-12-05 05:00:00,2015-12-05 05:00:00,27.52
Ireland,IRL,2015-12-05 06:00:00,2015-12-05 06:00:00,27.0
Ireland,IRL,2015-12-05 07:00:00,2015-12-05 07:00:00,27.0
Ireland,IRL,2015-12-05 08:00:00,2015-12-05 08:00:00,30.83
Ireland,IRL,2015-12-05 09:00:00,2015-12-05 09:00:00,34.57
Ireland,IRL,2015-12-05 10:00:00,2015-12-05 10:00:00,37.28
Ireland,IRL,2015-12-05 11:00:00,2015-12-05 11:00:00,38.57
Ireland,IRL,2015-12-05 12:00:00,2015-12-05 12:00:00,57.11
Ireland,IRL,2015-12-05 13:00:00,2015-12-05 13:00:00,55.12
Ireland,IRL,2015-12-05 14:00:00,2015-12-05 14:00:00,54.15
Ireland,IRL,2015-12-05 15:00:00,2015-12-05 15:00:00,36.36
Ireland,IRL,2015-12-05 16:00:00,2015-12-05 16:00:00,54.6
Ireland,IRL,2015-12-05 17:00:00,2015-12-05 17:00:00,79.93
Ireland,IRL,2015-12-05 18:00:00,2015-12-05 18:00:00,77.62
Ireland,IRL,2015-12-05 19:00:00,2015-12-05 19:00:00,57.17
Ireland,IRL,2015-12-05 20:00:00,2015-12-05 20:00:00,57.17
Ireland,IRL,2015-12-05 21:00:00,2015-12-05 21:00:00,53.5
Ireland,IRL,2015-12-05 22:00:00,2015-12-05 22:00:00,34.18
Ireland,IRL,2015-12-05 23:00:00,2015-12-05 23:00:00,33.84
Ireland,IRL,2015-12-06 00:00:00,2015-12-06 00:00:00,32.54
Ireland,IRL,2015-12-06 01:00:00,2015-12-06 01:00:00,27.03
Ireland,IRL,2015-12-06 02:00:00,2015-12-06 02:00:00,27.0
Ireland,IRL,2015-12-06 03:00:00,2015-12-06 03:00:00,27.0
Ireland,IRL,2015-12-06 04:00:00,2015-12-06 04:00:00,26.79
Ireland,IRL,2015-12-06 05:00:00,2015-12-06 05:00:00,26.79
Ireland,IRL,2015-12-06 06:00:00,2015-12-06 06:00:00,27.03
Ireland,IRL,2015-12-06 07:00:00,2015-12-06 07:00:00,27.05
Ireland,IRL,2015-12-06 08:00:00,2015-12-06 08:00:00,30.44
Ireland,IRL,2015-12-06 09:00:00,2015-12-06 09:00:00,33.34
Ireland,IRL,2015-12-06 10:00:00,2015-12-06 10:00:00,39.26
Ireland,IRL,2015-12-06 11:00:00,2015-12-06 11:00:00,54.6
Ireland,IRL,2015-12-06 12:00:00,2015-12-06 12:00:00,55.55
Ireland,IRL,2015-12-06 13:00:00,2015-12-06 13:00:00,49.82
Ireland,IRL,2015-12-06 14:00:00,2015-12-06 14:00:00,49.51
Ireland,IRL,2015-12-06 15:00:00,2015-12-06 15:00:00,45.2
Ireland,IRL,2015-12-06 16:00:00,2015-12-06 16:00:00,46.02
Ireland,IRL,2015-12-06 17:00:00,2015-12-06 17:00:00,134.63
Ireland,IRL,2015-12-06 18:00:00,2015-12-06 18:00:00,115.09
Ireland,IRL,2015-12-06 19:00:00,2015-12-06 19:00:00,43.27
Ireland,IRL,2015-12-06 20:00:00,2015-12-06 20:00:00,45.64
Ireland,IRL,2015-12-06 21:00:00,2015-12-06 21:00:00,55.6
Ireland,IRL,2015-12-06 22:00:00,2015-12-06 22:00:00,39.05
Ireland,IRL,2015-12-06 23:00:00,2015-12-06 23:00:00,34.36
Ireland,IRL,2015-12-07 00:00:00,2015-12-07 00:00:00,32.54
Ireland,IRL,2015-12-07 01:00:00,2015-12-07 01:00:00,30.29
Ireland,IRL,2015-12-07 02:00:00,2015-12-07 02:00:00,26.99
Ireland,IRL,2015-12-07 03:00:00,2015-12-07 03:00:00,26.77
Ireland,IRL,2015-12-07 04:00:00,2015-12-07 04:00:00,25.33
Ireland,IRL,2015-12-07 05:00:00,2015-12-07 05:00:00,25.33
Ireland,IRL,2015-12-07 06:00:00,2015-12-07 06:00:00,36.82
Ireland,IRL,2015-12-07 07:00:00,2015-12-07 07:00:00,26.69
Ireland,IRL,2015-12-07 08:00:00,2015-12-07 08:00:00,33.02
Ireland,IRL,2015-12-07 09:00:00,2015-12-07 09:00:00,33.02
Ireland,IRL,2015-12-07 10:00:00,2015-12-07 10:00:00,37.21
Ireland,IRL,2015-12-07 11:00:00,2015-12-07 11:00:00,37.01
Ireland,IRL,2015-12-07 12:00:00,2015-12-07 12:00:00,33.02
Ireland,IRL,2015-12-07 13:00:00,2015-12-07 13:00:00,32.54
Ireland,IRL,2015-12-07 14:00:00,2015-12-07 14:00:00,32.54
Ireland,IRL,2015-12-07 15:00:00,2015-12-07 15:00:00,30.56
Ireland,IRL,2015-12-07 16:00:00,2015-12-07 16:00:00,47.51
Ireland,IRL,2015-12-07 17:00:00,2015-12-07 17:00:00,85.1
Ireland,IRL,2015-12-07 18:00:00,2015-12-07 18:00:00,64.45
Ireland,IRL,2015-12-07 19:00:00,2015-12-07 19:00:00,53.05
Ireland,IRL,2015-12-07 20:00:00,2015-12-07 20:00:00,58.75
Ireland,IRL,2015-12-07 21:00:00,2015-12-07 21:00:00,45.3
Ireland,IRL,2015-12-07 22:00:00,2015-12-07 22:00:00,32.09
Ireland,IRL,2015-12-07 23:00:00,2015-12-07 23:00:00,27.05
Ireland,IRL,2015-12-08 00:00:00,2015-12-08 00:00:00,26.99
Ireland,IRL,2015-12-08 01:00:00,2015-12-08 01:00:00,29.19
Ireland,IRL,2015-12-08 02:00:00,2015-12-08 02:00:00,34.06
Ireland,IRL,2015-12-08 03:00:00,2015-12-08 03:00:00,31.38
Ireland,IRL,2015-12-08 04:00:00,2015-12-08 04:00:00,29.91
Ireland,IRL,2015-12-08 05:00:00,2015-12-08 05:00:00,28.7
Ireland,IRL,2015-12-08 06:00:00,2015-12-08 06:00:00,33.02
Ireland,IRL,2015-12-08 07:00:00,2015-12-08 07:00:00,33.02
Ireland,IRL,2015-12-08 08:00:00,2015-12-08 08:00:00,45.2
Ireland,IRL,2015-12-08 09:00:00,2015-12-08 09:00:00,39.1
Ireland,IRL,2015-12-08 10:00:00,2015-12-08 10:00:00,37.66
Ireland,IRL,2015-12-08 11:00:00,2015-12-08 11:00:00,35.58
Ireland,IRL,2015-12-08 12:00:00,2015-12-08 12:00:00,39.0
Ireland,IRL,2015-12-08 13:00:00,2015-12-08 13:00:00,34.08
Ireland,IRL,2015-12-08 14:00:00,2015-12-08 14:00:00,33.82
Ireland,IRL,2015-12-08 15:00:00,2015-12-08 15:00:00,34.03
Ireland,IRL,2015-12-08 16:00:00,2015-12-08 16:00:00,38.16
Ireland,IRL,2015-12-08 17:00:00,2015-12-08 17:00:00,138.93
Ireland,IRL,2015-12-08 18:00:00,2015-12-08 18:00:00,119.4
Ireland,IRL,2015-12-08 19:00:00,2015-12-08 19:00:00,118.31
Ireland,IRL,2015-12-08 20:00:00,2015-12-08 20:00:00,38.16
Ireland,IRL,2015-12-08 21:00:00,2015-12-08 21:00:00,38.16
Ireland,IRL,2015-12-08 22:00:00,2015-12-08 22:00:00,34.08
Ireland,IRL,2015-12-08 23:00:00,2015-12-08 23:00:00,33.82
Ireland,IRL,2015-12-09 00:00:00,2015-12-09 00:00:00,27.01
Ireland,IRL,2015-12-09 01:00:00,2015-12-09 01:00:00,26.75
Ireland,IRL,2015-12-09 02:00:00,2015-12-09 02:00:00,25.54
Ireland,IRL,2015-12-09 03:00:00,2015-12-09 03:00:00,20.77
Ireland,IRL,2015-12-09 04:00:00,2015-12-09 04:00:00,21.26
Ireland,IRL,2015-12-09 05:00:00,2015-12-09 05:00:00,21.26
Ireland,IRL,2015-12-09 06:00:00,2015-12-09 06:00:00,28.52
Ireland,IRL,2015-12-09 07:00:00,2015-12-09 07:00:00,22.56
Ireland,IRL,2015-12-09 08:00:00,2015-12-09 08:00:00,26.81
Ireland,IRL,2015-12-09 09:00:00,2015-12-09 09:00:00,26.81
Ireland,IRL,2015-12-09 10:00:00,2015-12-09 10:00:00,31.83
Ireland,IRL,2015-12-09 11:00:00,2015-12-09 11:00:00,31.83
Ireland,IRL,2015-12-09 12:00:00,2015-12-09 12:00:00,31.83
Ireland,IRL,2015-12-09 13:00:00,2015-12-09 13:00:00,31.83
Ireland,IRL,2015-12-09 14:00:00,2015-12-09 14:00:00,26.81
Ireland,IRL,2015-12-09 15:00:00,2015-12-09 15:00:00,26.81
Ireland,IRL,2015-12-09 16:00:00,2015-12-09 16:00:00,33.1
Ireland,IRL,2015-12-09 17:00:00,2015-12-09 17:00:00,74.7
Ireland,IRL,2015-12-09 18:00:00,2015-12-09 18:00:00,77.09
Ireland,IRL,2015-12-09 19:00:00,2015-12-09 19:00:00,74.3
Ireland,IRL,2015-12-09 20:00:00,2015-12-09 20:00:00,73.88
Ireland,IRL,2015-12-09 21:00:00,2015-12-09 21:00:00,46.95
